[*] Record ID,High impact job before?,Course,Iteration,Role,Source,Evaluation,Decision,Attendance,Project quality,High impact job after?
recpQImrC3Ccg9XwN,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Neutral,Accept,75-99%,Med-quality,No
recFuXrbCvFUdWGwX,No,Pandemics,Pandemics (2024 May W21),Participant,Job Board,Weak yes,Accept,75-99%,Med-quality,No
recmgT7MQngvnrnPS,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,,Accept,75-99%,Med-quality,Unknown
rectHCQRku9kg3V91,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Weak yes,Accept,100%,Med-quality,No
recbTzBCqkst09OAB,No,Pandemics,Pandemics (2024 May W21),Participant,Ads,Strong yes,Accept,75-99%,Med-quality,No
recxiDlwGnx9jW8za,No,Pandemics,Pandemics (2024 May W21),Participant,Referral,Weak yes,Accept,75-99%,Med-quality,No
recSE7YtvCXctVIqg,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Mailing List,Weak yes,Accept,75-99%,Med-quality,No
recHHJlwEN5wlEFCF,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,75-99%,Med-quality,Unknown
recvYadM2jR0LHnh5,Yes,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Strong yes,Accept,100%,Med-quality,Yes
recSPyO6QmcNkq9XS,No,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Strong yes,Accept,75-99%,Med-quality,No
recHlSCWPfOZmdyWW,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,50-75%,Med-quality,No
recEikK4GtRt2iIq8,Yes,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Strong yes,Accept,0%,Med-quality,Yes
recYmEckQ15uxj6ml,No,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Weak yes,Accept,75-99%,Med-quality,No
rec1U7c2jrzhqdsWt,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,100%,Med-quality,No
recMUsBMzbkMtWEMD,No,AI Governance,AI Governance (2024 Apr W14),Participant,Mailing List,Weak yes,Accept,75-99%,Med-quality,No
rec4f2VGTwiaxBi9P,No,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
rec6om9hhWbKx9XVV,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak no,Accept,75-99%,Med-quality,No
recb5qRcb9q6I3ob0,No,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
rec6yu91ZZpSNB716,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recdvNIInAR5ecSnC,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,75-99%,Med-quality,No
recgFBCNpdDztqqFS,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Neutral,Accept,0%,Med-quality,No
recL9YKPW1sja4a9j,Yes,AI Alignment,AI Alignment (2024 Feb W08),Participant,Ads,Weak yes,Accept,75-99%,Med-quality,Yes
rectUQvlqzrPbzXBY,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak yes,Accept,75-99%,Med-quality,No
recqM6cH7HC4AvbJq,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Strong yes,Accept,75-99%,Med-quality,No
recqk37Y5m7yn73Se,Unknown,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Neutral,Accept,75-99%,Med-quality,Unknown
rec2v6JJqyOYFiXPL,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,100%,Med-quality,No
recXZtaCVsdkiR5fV,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,75-99%,Med-quality,Yes
recSYRDzv0jEDHPgp,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,100%,Med-quality,No
recFLJN3zzNBtlf6a,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,50-75%,Med-quality,No
rec8ZycPvqTMVzuqU,No,Pandemics,Pandemics (2023 Oct W40),Participant,Unknown,Strong yes,Accept,75-99%,Med-quality,No
rec1yVZsYpJclhgpT,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
rec6gZDZLhbWuFX6o,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Other,Strong yes,Accept,0%,Med-quality,No
reckB8A3O37sOkVvf,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Weak yes,Accept,100%,Med-quality,No
recoKOFZYeZjEryRt,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Neutral,Accept,0%,Med-quality,No
recfziU2tOuZrq9js,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Neutral,Accept,75-99%,Med-quality,No
recZ0EPBewRmMaHtD,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recLaWwZhV5juVFFv,No,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak yes,Accept,100%,Med-quality,No
receDHfd653QWDdEM,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Neutral,Accept,75-99%,Med-quality,No
recNPesfzaK5FiyN1,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Search,Strong yes,Accept,75-99%,Med-quality,Unknown
rec8L2Seji2zh8T3V,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak yes,Accept,75-99%,Med-quality,No
recxffw9GK7Rxyw9M,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong yes,Accept,75-99%,Med-quality,Unknown
recLkMYBppkENdyja,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak yes,Accept,75-99%,Med-quality,Unknown
rec9DABljTksZ1sJ4,No,Pandemics,Pandemics (2023 Oct W40),Participant,Unknown,Strong yes,Accept,75-99%,Med-quality,No
recjqmSzdDaF5nYE2,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recdp0AsurK0vliU2,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Search,Weak yes,Accept,50-75%,Med-quality,No
recyAZB3qSBPK8NlH,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Neutral,Accept,50-75%,Med-quality,No
rec0VvpZASKzN2xkL,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,50-75%,Med-quality,Yes
rec5fVEzbxM3JgPxp,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak yes,Accept,75-99%,Med-quality,No
recj2g7ypWohUVUSG,No,Pandemics,Pandemics (2024 May W21),Participant,Referral,Strong yes,Accept,75-99%,Med-quality,No
recmV0vsyq83SDksS,No,Pandemics,Pandemics (2024 May W21),Participant,Organic Social Media,Neutral,Accept,75-99%,Med-quality,No
recPDW8rdvUuN8v2y,Unknown,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Neutral,Accept,0%,Med-quality,Unknown
recq6bAHtdpzYaWYI,No,Pandemics,Pandemics (2023 Oct W40),Participant,Referral,Neutral,Accept,50-75%,Med-quality,No
rec82FFRQL1HV06gw,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Weak yes,Accept,75-99%,Med-quality,No
recEPeLxeg4fshTgs,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Organic Search,Strong yes,Accept,0%,Med-quality,No
recTVQh8ra3S5KHxO,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Weak yes,Accept,75-99%,Med-quality,No
recx1kA9gj85aDGOK,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,75-99%,Med-quality,No
reckFgzbaecJ9J6If,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Neutral,Accept,75-99%,Med-quality,No
recSB61XgfE59R1pW,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Strong yes,Accept,100%,Med-quality,Yes
recUIrNBTFGSJBMbR,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Blogs,Weak yes,Accept,75-99%,Med-quality,No
recb7McY3M3eLv7fE,Yes,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Weak yes,Accept,75-99%,Med-quality,Yes
recTv0BIY1DMKRvsw,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Communities,Weak yes,Accept,75-99%,Med-quality,No
recVg0RssjeC9DkVE,Unknown,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak yes,Accept,100%,Med-quality,Unknown
recDYaFVzepW8H715,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,50-75%,Med-quality,No
rec1APg70rzT9yE2b,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,75-99%,Med-quality,Yes
recmiHBcpHzRcXbPE,No,Pandemics,Pandemics (2024 May W21),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recRndc9aYEZuJII9,No,Pandemics,Pandemics (2023 Oct W40),Participant,Other,Neutral,Accept,75-99%,Med-quality,No
recLLhJs5OUsTMI09,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recVllmb7NVzZ3mwH,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Strong yes,Accept,0%,Med-quality,No
recDh5kBdOCj9ASFd,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Strong yes,Accept,0%,Med-quality,No
recvphKTJJ1MsobEr,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,100%,Med-quality,No
recA9BYi0kxegPKsv,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Neutral,Accept,50-75%,Med-quality,Unknown
rec55xquHiKmNNpwj,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Neutral,Accept,50-75%,Med-quality,No
recLurSLJAIHkQxJw,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,100%,Med-quality,No
recy6cFNhrKopz5jx,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,50-75%,Med-quality,Unknown
rec5zMclSL0Gdi1DH,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong no,Accept,100%,Med-quality,No
rec4B0jphDcVzLN50,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Weak yes,Accept,75-99%,Med-quality,No
rec7D0fZzNMfx1jD5,No,Pandemics,Pandemics (2024 May W21),Participant,Referral,Weak yes,Accept,75-99%,Med-quality,No
recgIVBYXR1lHCo6T,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Neutral,Accept,75-99%,Med-quality,No
recgdGhBRoub4wjpT,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recdgzZEfms83XA3K,No,Pandemics,Pandemics (2024 May W21),Participant,Ads,Weak yes,Accept,75-99%,Med-quality,No
recZVE3k3gYJpEpq3,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recQXDEBbDyNY26Pi,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak yes,Accept,50-75%,Med-quality,No
rec9p9jxBGD0P7P85,No,Pandemics,Pandemics (2024 May W21),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recogiV6jNgIJgURj,No,Pandemics,Pandemics (2024 May W21),Participant,Organic Social Media,Neutral,Accept,50-75%,Med-quality,No
recVPmMhjJPbZ4QHw,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Communities,Weak yes,Accept,100%,Med-quality,No
reciD4PTXA0t3LC4C,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak yes,Accept,75-99%,Med-quality,Unknown
reclmj5aWBsSJ6Jq8,Unknown,AI Alignment,AI Alignment (2024 Feb W08),Participant,Mailing List,Weak yes,Accept,50-75%,Med-quality,Unknown
recVYbSj6hrEf2sY9,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak yes,Accept,75-99%,Med-quality,Unknown
recKqLSrBVBNbua5p,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Search,Weak yes,Accept,75-99%,Med-quality,No
recHnlR4nazUkwcLW,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,75-99%,Med-quality,No
rec3NnxjmR6LZhxlN,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Neutral,Accept,0%,Med-quality,No
recTLfJa7RafmBpVN,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recb6gsGeLcqvEI3b,Yes,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Strong yes,Accept,75-99%,Med-quality,Yes
recd6aHGyH4BXatci,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,75-99%,Med-quality,No
recDiQ1qJ9P6XZy6D,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,100%,Med-quality,No
reclEbsuhOgxQoOjG,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Strong yes,Accept,0%,Med-quality,No
recoM2ruVqk8yEKMS,No,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recV4GD7CsZMq8VDt,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak yes,Accept,75-99%,Med-quality,No
recy2VhXZWOfgMHhb,No,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Weak yes,Accept,75-99%,Med-quality,No
receykrNTpBQYASRy,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,50-75%,Med-quality,No
recCTStalTRZsjJEt,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Social Media,Weak yes,Accept,75-99%,Med-quality,No
recB8IQ3QnRU4lfdl,No,AI Governance,AI Governance (2023 Jun W26),Participant,Organic Search,Strong yes,Accept,75-99%,Med-quality,No
recvA7Cq5UsaobLk8,No,Pandemics,Pandemics (2024 May W21),Participant,Other,Neutral,Accept,75-99%,Med-quality,No
recSZ4lu7kTQ6UTg8,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Search,Weak yes,Accept,75-99%,Med-quality,No
recoWotzfSdPL4zNp,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recI9R7B0NubGdpF7,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Strong yes,Accept,0%,Med-quality,No
rec5R9tYiRpcrI13Q,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recS8cMHc2UpTif0R,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,50-75%,Med-quality,No
recAv8l0Bns6SEZ35,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Search,Weak yes,Accept,75-99%,Med-quality,No
rec90Tyew8Y7jr12m,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,50-75%,Med-quality,No
rectGDaDT6YXCCh8g,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Neutral,Accept,0%,Med-quality,No
recIwypfI0PPGngZS,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,75-99%,Med-quality,No
recnnZgXhkaxJq8rX,No,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Weak yes,Accept,75-99%,Med-quality,No
recwjbyrClCNho50Y,No,Pandemics,Pandemics (2023 Oct W40),Participant,Organic Social Media,Strong yes,Accept,50-75%,Med-quality,No
recC3VJbadqv48kpi,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Job Board,Weak yes,Accept,100%,Med-quality,Unknown
rec9hU4pDMetyLxfs,Yes,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong yes,Accept,100%,High-quality,Yes
recNrDis6OlRBYFxr,No,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong yes,Accept,75-99%,High-quality,No
rec0W4LU8cSLojCeC,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Search,Weak yes,Accept,100%,High-quality,No
rece73g4u26jT67sW,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Weak yes,Accept,100%,High-quality,No
recOU4C3BY4leug17,No,AI Governance,AI Governance (2024 Apr W14),Participant,Mailing List,Weak yes,Accept,75-99%,High-quality,No
rec2mLvs0WcQjEonm,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Strong yes,Accept,75-99%,High-quality,No
recEyr20hEFslATfa,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong yes,Accept,75-99%,High-quality,No
recvzmyrKRx3luda7,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,75-99%,High-quality,No
recRH2sOd7yk12iJt,No,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Weak yes,Accept,75-99%,High-quality,No
recumpUe0cIcGMfun,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak yes,Accept,100%,High-quality,No
recgbmg8xXnrdWxY9,No,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Weak yes,Accept,75-99%,High-quality,No
recSvwoUdG0IsP2xe,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak yes,Accept,100%,High-quality,No
recpLgCCMn1PsBxHv,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak yes,Accept,75-99%,High-quality,No
recUvwcCx2DaSQfgL,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Strong yes,Accept,75-99%,High-quality,No
recmeXXwi3UpZu0Cz,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Unknown,Weak yes,Accept,75-99%,High-quality,No
recUbumad8uffhTzf,No,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Weak yes,Accept,75-99%,High-quality,No
recYbfhOSYCXkCtvq,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,75-99%,High-quality,No
recpeltFujppLsQfi,No,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Weak yes,Accept,75-99%,High-quality,No
rec80Yp0JhYjbn3zq,No,AI Governance,AI Governance (2023 Jun W26),Participant,Unknown,Strong yes,Accept,50-75%,High-quality,No
recmnNYNX3GrKiZ3C,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,75-99%,High-quality,No
rec5mGMN1EnCcG4eE,No,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Neutral,Accept,100%,High-quality,Yes
recx0th2BwcpAvO2H,No,AI Governance,AI Governance (2024 Apr W14),Participant,Mailing List,Weak yes,Accept,100%,High-quality,No
recs71N3YB9Hl4LLr,No,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong yes,Accept,75-99%,High-quality,No
recDLFsAEmMthxlNq,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Communities,Weak yes,Accept,100%,High-quality,Unknown
reczFbQGM8hoVMIyx,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak yes,Accept,75-99%,High-quality,No
recufHnkD9lrJtAR9,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Referral,Weak yes,Accept,75-99%,High-quality,No
recceBtVNTRn2PYzX,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,75-99%,High-quality,No
rec8iuHlPsezhUwIs,No,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Weak yes,Accept,75-99%,High-quality,No
recjDAshJOwuvIHcV,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,75-99%,High-quality,No
reckfzgyPwgOphoAo,No,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong yes,Accept,75-99%,High-quality,No
recUij5DvxfVy6Jmf,No,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Weak yes,Accept,75-99%,High-quality,No
recPaaI5W0C20L8bJ,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Search,Strong yes,Accept,75-99%,High-quality,No
recCV5X8r8GgkGH2r,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Weak yes,Accept,75-99%,High-quality,No
recfw6MK94JMahmgX,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,75-99%,High-quality,No
rec3Q73e8fMxEaWj6,No,AI Alignment,AI Alignment (2023 Jan W03),Participant,Unknown,Strong yes,Accept,0%,High-quality,No
recuOaSUzlKLjQRrG,No,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Neutral,Accept,75-99%,High-quality,No
recbHrhr3amUNmtUM,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Unknown,Strong yes,Accept,75-99%,High-quality,No
rec0knHLu6Olznd4z,Yes,AI Alignment,AI Alignment (2024 Jun W25),Participant,Ads,Weak yes,Accept,100%,High-quality,Yes
recUTAX998Q5B44JD,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Organic Social Media,Strong yes,Accept,75-99%,High-quality,No
recTmwjQ5ja0OpQox,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Neutral,Accept,75-99%,High-quality,No
recaB6SGWOybxwdSq,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,50-75%,High-quality,Yes
recsZJWL4VTDcebDV,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Communities,Weak yes,Accept,75-99%,High-quality,Unknown
rec00jYe5qRf08miq,No,Pandemics,Pandemics (2024 May W21),Participant,Other,Weak yes,Accept,75-99%,High-quality,No
recJUXik1a0HM1nj1,Yes,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong yes,Accept,100%,High-quality,Yes
recYKC6Fpjw9HJnsg,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Organic Search,Weak yes,Accept,100%,High-quality,No
recvhnbSCFqZqi04H,No,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Strong no,Accept,50-75%,High-quality,No
recoZSJzYxRVmDCwQ,No,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong yes,Accept,75-99%,High-quality,No
rec5td2AzHQtulOG0,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Communities,Weak yes,Accept,50-75%,High-quality,No
recqdW7P4NQQhBluZ,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Referral,Weak yes,Accept,100%,High-quality,No
recqDBSQeXaKwW5XT,No,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Neutral,Accept,50-75%,High-quality,No
recCvfKFY81YOIUA5,No,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Neutral,Accept,100%,High-quality,No
receAANwa64ea83EV,No,AI Alignment,AI Alignment (2024 Feb W08),Participant,Other,Weak yes,Accept,75-99%,High-quality,No
rec6NCDwQ8gmJhWv5,No,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Weak yes,Accept,100%,High-quality,No
recZpznQ1EPCPxu8e,Yes,AI Alignment,AI Alignment (2024 Jun W25),Participant,Communities,Weak yes,Accept,100%,High-quality,Yes
recUQzCzqNi3CuuZ7,No,AI Alignment,AI Alignment (2024 Jun W25),Participant,Other,Neutral,Accept,50-75%,High-quality,No
recKngPivOeIcVpzD,No,AI Governance,AI Governance (2024 Apr W14),Participant,Mailing List,Neutral,Accept,100%,High-quality,No
